timestamp,sensor,flow_rate,temperature,pressure
2024-12-01 12:00:00,s4,105.0,13.778820849946792,60.18894104249734
2024-12-01 12:00:00,s5,90.0,13.57121999747828,58.67856099987392
2024-12-01 12:00:00,s6,75.0,13.017570599600866,57.15087852998004
2024-12-01 12:00:00,s7,60.0,9.426745399403485,55.47133726997017
2024-12-01 13:00:00,s1,150.0,7.119602911384202,64.3559801455692
2024-12-01 13:00:00,s2,120.0,12.359383388738422,61.61796916943692
2024-12-01 13:00:00,s3,135.0,9.573079270099612,62.97865396350498
2024-12-01 13:00:00,s4,105.0,9.96560275728898,59.99828013786445
2024-12-01 13:00:00,s5,90.0,11.27239435355204,58.5636197176776
2024-12-01 13:00:00,s6,75.0,11.186490993139596,57.05932454965698
2024-12-01 13:00:00,s7,60.0,12.403704563486723,55.620185228174336
2024-12-01 14:00:00,s1,150.0,8.956357104305035,64.44781785521525
2024-12-01 14:00:00,s2,120.0,10.32790667899317,61.51639533394966
2024-12-01 14:00:00,s3,135.0,11.907305778517566,63.09536528892587
2024-12-01 14:00:00,s4,105.0,8.711419954674211,59.93557099773371
2024-12-01 14:00:00,s5,90.0,11.596133556889043,58.57980667784445
2024-12-01 14:00:00,s6,75.0,13.00750518609505,57.15037525930475
2024-12-01 14:00:00,s7,60.0,7.010594084730682,55.350529704236536
2024-12-01 15:00:00,s1,150.0,13.503208784849766,64.67516043924249
2024-12-01 15:00:00,s2,120.0,6.722031286762348,61.336101564338115
2024-12-01 15:00:00,s3,135.0,8.830489234009411,62.94152446170047
2024-12-01 15:00:00,s4,105.0,11.337321016448154,60.066866050822405
2024-12-01 15:00:00,s5,90.0,7.867346168846368,58.39336730844232
2024-12-01 15:00:00,s6,75.0,11.419088933036624,57.07095444665183
2024-12-01 15:00:00,s7,60.0,10.523132243463849,55.5261566121732
2024-12-01 16:00:00,s1,150.0,8.807942782906299,64.44039713914532
2024-12-01 16:00:00,s2,120.0,9.5496302679781,61.47748151339891
2024-12-01 16:00:00,s3,135.0,9.56231519949978,62.97811575997499
2024-12-01 16:00:00,s4,105.0,12.2641272428084,60.11320636214042
2024-12-01 16:00:00,s5,90.0,9.010336447395929,58.4505168223698
2024-12-01 16:00:00,s6,75.0,8.917604647586984,56.94588023237935
2024-12-01 16:00:00,s7,60.0,10.103334887127197,55.50516674435636
2024-12-01 17:00:00,s1,150.0,10.128195357941514,64.50640976789708
2024-12-01 17:00:00,s2,120.0,10.055568788153815,61.50277843940769
2024-12-01 17:00:00,s3,135.0,6.888412806206233,62.84442064031031
2024-12-01 17:00:00,s4,105.0,8.272297350879851,59.91361486754399
2024-12-01 17:00:00,s5,90.0,9.272802597725466,58.46364012988627
2024-12-01 17:00:00,s6,75.0,6.485848275049282,56.82429241375247
2024-12-01 17:00:00,s7,60.0,8.391090188873388,55.41955450944367
2024-12-01 18:00:00,s1,150.0,10.636511410932496,64.53182557054663
2024-12-01 18:00:00,s2,120.0,12.569812300036723,61.62849061500184
2024-12-01 18:00:00,s3,135.0,9.173649380412634,62.95868246902063
2024-12-01 18:00:00,s4,105.0,10.99712869802658,60.04985643490133
2024-12-01 18:00:00,s5,90.0,10.897267336080986,58.54486336680405
2024-12-01 18:00:00,s6,75.0,12.627781012451685,57.13138905062259
2024-12-01 18:00:00,s7,60.0,9.75806131451152,55.487903065725575
2024-12-01 19:00:00,s1,150.0,9.165189035212878,64.45825945176064
2024-12-01 19:00:00,s2,120.0,12.78041471438379,61.63902073571919
2024-12-01 19:00:00,s3,135.0,10.584172488339568,63.02920862441698
2024-12-01 19:00:00,s4,105.0,14.687810159670088,60.234390507983505
2024-12-01 19:00:00,s5,90.0,7.978940016216017,58.3989470008108
2024-12-01 19:00:00,s6,75.0,8.171534415480705,56.90857672077403
2024-12-01 19:00:00,s7,60.0,7.957676128227376,55.39788380641137
2024-12-01 20:00:00,s1,150.0,8.145920566938818,64.40729602834693
2024-12-01 20:00:00,s2,120.0,5.79851991580555,61.28992599579028
2024-12-01 20:00:00,s3,135.0,11.958381341681845,63.09791906708409
2024-12-01 20:00:00,s4,105.0,11.173403358376166,60.058670167918805
2024-12-01 20:00:00,s5,90.0,6.634603588972162,58.331730179448606
2024-12-01 20:00:00,s6,75.0,10.371947837944765,57.01859739189724
2024-12-01 20:00:00,s7,60.0,8.996399624845273,55.449819981242264
2024-12-01 21:00:00,s1,150.0,10.800983322099253,64.54004916610496
2024-12-01 21:00:00,s2,120.0,11.965736624200954,61.598286831210046
2024-12-01 21:00:00,s3,135.0,6.829828901096002,62.8414914450548
2024-12-01 21:00:00,s4,105.0,8.252183340996991,59.91260916704985
2024-12-01 21:00:00,s5,90.0,8.35213578442424,58.41760678922121
2024-12-01 21:00:00,s6,75.0,7.087301245124415,56.85436506225622
2024-12-01 21:00:00,s7,60.0,13.152463656044045,55.657623182802205
2024-12-01 22:00:00,s1,150.0,11.558160541054136,64.5779080270527
2024-12-01 22:00:00,s2,120.0,8.563841271273596,61.42819206356368
2024-12-01 22:00:00,s3,135.0,9.813908381417503,62.990695419070875
2024-12-01 22:00:00,s4,105.0,7.199114890021978,59.8599557445011
2024-12-01 22:00:00,s5,90.0,11.859712512864483,58.59298562564322
2024-12-01 22:00:00,s6,75.0,9.877907123358437,56.99389535616792
2024-12-01 22:00:00,s7,60.0,10.407502818421785,55.52037514092109
2024-12-01 23:00:00,s1,150.0,8.3573876856434,64.41786938428217
2024-12-01 23:00:00,s2,120.0,10.006989308049068,61.50034946540245
2024-12-01 23:00:00,s3,135.0,14.17644230541736,63.20882211527087
2024-12-01 23:00:00,s4,105.0,11.488610150965656,60.074430507548286
2024-12-01 23:00:00,s5,90.0,14.368510203425624,58.71842551017128
2024-12-01 23:00:00,s6,75.0,10.917758402107747,57.045887920105386
2024-12-01 23:00:00,s7,60.0,8.499019535344637,55.424950976767235
2024-12-02 00:00:00,s1,100.0,11.823008586572032,59.5911504293286
2024-12-02 00:00:00,s2,80.0,11.983925549166107,57.599196277458304
2024-12-02 00:00:00,s3,90.0,12.398178047143546,58.619908902357174
2024-12-02 00:00:00,s4,70.0,10.028263801717946,56.5014131900859
2024-12-02 00:00:00,s5,60.0,6.015182875228249,55.30075914376141
2024-12-02 00:00:00,s6,50.0,10.509912608468769,54.52549563042344
2024-12-02 00:00:00,s7,40.0,11.552018365245628,53.57760091826229
2024-12-02 01:00:00,s1,100.0,11.46795509473795,59.573397754736895
2024-12-02 01:00:00,s2,80.0,13.474027889235868,57.673701394461794
2024-12-02 01:00:00,s3,90.0,11.117825560134564,58.555891278006726
2024-12-02 01:00:00,s4,70.0,9.23328598283186,56.4616642991416
2024-12-02 01:00:00,s5,60.0,14.555400176002966,55.72777000880015
2024-12-02 01:00:00,s6,50.0,11.153957775259176,54.55769788876296
2024-12-02 01:00:00,s7,40.0,10.653483055907412,53.53267415279537
2024-12-02 02:00:00,s1,100.0,9.13797117647303,59.45689855882365
2024-12-02 02:00:00,s2,80.0,10.073904093087233,57.50369520465436
2024-12-02 02:00:00,s3,90.0,11.461470115267485,58.573073505763375
2024-12-02 02:00:00,s4,70.0,10.735084502236218,56.536754225111814
2024-12-02 02:00:00,s5,60.0,11.968993589800622,55.59844967949003
2024-12-02 02:00:00,s6,50.0,7.749872027949152,54.38749360139746
2024-12-02 02:00:00,s7,40.0,9.660511822114,53.4830255911057
2024-12-02 03:00:00,s1,100.0,11.133485069895324,59.55667425349477
2024-12-02 03:00:00,s2,80.0,8.953476661465746,57.44767383307329
2024-12-02 03:00:00,s3,90.0,8.59003582185164,58.429501791092584
2024-12-02 03:00:00,s4,70.0,7.975220189037207,56.39876100945186
2024-12-02 03:00:00,s5,60.0,10.624330442401726,55.53121652212008
2024-12-02 03:00:00,s6,50.0,11.672131579284088,54.58360657896421
2024-12-02 03:00:00,s7,40.0,9.217410169997176,53.46087050849986
2024-12-02 04:00:00,s1,100.0,9.035763215398203,59.45178816076991
2024-12-02 04:00:00,s2,80.0,14.725563191726769,57.73627815958634
2024-12-02 04:00:00,s3,90.0,10.081750739165672,58.50408753695828
2024-12-02 04:00:00,s4,70.0,11.01855846850827,56.55092792342541
2024-12-02 04:00:00,s5,60.0,13.066077473207804,55.65330387366039
2024-12-02 04:00:00,s6,50.0,10.060562107353023,54.503028105367655
2024-12-02 04:00:00,s7,40.0,12.27135227209151,53.61356761360457
2024-12-02 05:00:00,s1,100.0,8.207859143278938,59.41039295716395
2024-12-02 05:00:00,s2,80.0,11.787485908030265,57.58937429540151
2024-12-02 05:00:00,s3,90.0,12.268896668999314,58.61344483344997
2024-12-02 05:00:00,s4,70.0,8.259026847587325,56.412951342379365
2024-12-02 05:00:00,s5,60.0,9.166840978744537,55.458342048937226
2024-12-02 05:00:00,s6,50.0,11.529062526163166,54.57645312630816
2024-12-02 05:00:00,s7,40.0,9.853976556250956,53.492698827812546
2024-12-02 06:00:00,s1,100.0,10.146822720843025,59.50734113604215
2024-12-02 06:00:00,s2,80.0,10.210203535062671,57.51051017675314
2024-12-02 06:00:00,s3,90.0,9.12228791630428,58.45611439581521
2024-12-02 06:00:00,s4,70.0,8.628448553037751,56.43142242765189
2024-12-02 06:00:00,s5,60.0,7.894881464931885,55.39474407324659
2024-12-02 06:00:00,s6,50.0,11.291608006676409,54.56458040033382
2024-12-02 06:00:00,s7,40.0,9.093137496499851,53.45465687482499
2024-12-02 07:00:00,s1,100.0,10.599232563753844,59.52996162818769
2024-12-02 07:00:00,s2,80.0,12.237767849232943,57.61188839246165
2024-12-02 07:00:00,s3,90.0,8.693799570616457,58.43468997853082
2024-12-02 07:00:00,s4,70.0,7.538287403537723,56.37691437017688
2024-12-02 07:00:00,s5,60.0,12.581803301004207,55.62909016505021
2024-12-02 07:00:00,s6,50.0,11.858639819092128,54.59293199095461
2024-12-02 07:00:00,s7,40.0,11.599648431372238,53.57998242156861
2024-12-02 08:00:00,s1,100.0,9.328212753497706,59.46641063767488
2024-12-02 08:00:00,s2,80.0,11.033617470519811,57.55168087352599
2024-12-02 08:00:00,s3,90.0,8.63649923697324,58.43182496184866
2024-12-02 08:00:00,s4,70.0,9.808293196744009,56.4904146598372
2024-12-02 08:00:00,s5,60.0,10.261543920796797,55.51307719603984
2024-12-02 08:00:00,s6,50.0,10.065065315363494,54.50325326576817
2024-12-02 08:00:00,s7,40.0,11.227164189439812,53.56135820947199
2024-12-02 09:00:00,s1,120.0,12.929550875752108,61.6464775437876
2024-12-02 09:00:00,s2,96.0,10.253450053387384,59.11267250266937
2024-12-02 09:00:00,s3,108.0,4.47508409471488,60.02375420473574
2024-12-02 09:00:00,s4,84.0,7.387268169593835,57.76936340847969
2024-12-02 09:00:00,s5,72.0,15.977613539854469,56.99888067699273
2024-12-02 09:00:00,s6,60.0,9.678602761496643,55.48393013807483
2024-12-02 09:00:00,s7,48.0,13.21279776681971,54.460639888340985
2024-12-02 10:00:00,s1,120.0,9.179017902576122,61.45895089512881
2024-12-02 10:00:00,s2,96.0,11.81656621394922,59.19082831069746
2024-12-02 10:00:00,s3,108.0,9.57109844929774,60.278554922464885
2024-12-02 10:00:00,s4,84.0,9.724519521126467,57.88622597605632
2024-12-02 10:00:00,s5,72.0,12.532132992020562,56.82660664960103
2024-12-02 10:00:00,s6,60.0,9.040267518083231,55.45201337590416
2024-12-02 10:00:00,s7,48.0,11.919861816437784,54.39599309082189
2024-12-02 11:00:00,s1,120.0,12.438563035496298,61.62192815177482
2024-12-02 11:00:00,s2,96.0,9.085186489268338,59.054259324463416
2024-12-02 11:00:00,s3,108.0,10.4701945582655,60.32350972791327
2024-12-02 11:00:00,s4,84.0,12.912093734432393,58.04560468672162
2024-12-02 11:00:00,s5,72.0,9.432669759151906,56.6716334879576
2024-12-02 11:00:00,s6,60.0,8.297867337735122,55.41489336688676
2024-12-02 11:00:00,s7,48.0,4.592640154088332,54.029632007704414
2024-12-02 12:00:00,s1,100.0,9.507578278058713,59.47537891390294
2024-12-02 12:00:00,s2,80.0,13.016747334877524,57.65083736674388
2024-12-02 12:00:00,s3,90.0,13.951474101207207,58.69757370506036
2024-12-02 12:00:00,s4,70.0,12.401692856862574,56.62008464284313
2024-12-02 12:00:00,s5,60.0,12.196953590813209,55.609847679540664
2024-12-02 12:00:00,s6,50.0,9.453628176445273,54.47268140882226
2024-12-02 12:00:00,s7,40.0,9.605842461988702,53.48029212309944
2024-12-02 13:00:00,s1,100.0,10.254846506153529,59.51274232530768
2024-12-02 13:00:00,s2,80.0,7.500785565226087,57.375039278261305
2024-12-02 13:00:00,s3,90.0,9.760856095965943,58.4880428047983
2024-12-02 13:00:00,s4,70.0,11.760194351004742,56.58800971755024
2024-12-02 13:00:00,s5,60.0,10.40467691750071,55.52023384587503
2024-12-02 13:00:00,s6,50.0,9.187911694994645,54.459395584749736
2024-12-02 13:00:00,s7,40.0,11.72457869090674,53.58622893454534
2024-12-02 14:00:00,s1,100.0,9.522678985196848,59.47613394925984
2024-12-02 14:00:00,s2,80.0,10.42808733526416,57.52140436676321
2024-12-02 14:00:00,s3,90.0,10.579644908498045,58.5289822454249
2024-12-02 14:00:00,s4,70.0,9.495406968192777,56.47477034840964
2024-12-02 14:00:00,s5,60.0,10.93946729220872,55.54697336461044
2024-12-02 14:00:00,s6,50.0,7.386390932702701,54.36931954663513
2024-12-02 14:00:00,s7,40.0,10.114136233358504,53.50570681166793
2024-12-02 15:00:00,s1,100.0,10.372049799934045,59.5186024899967
2024-12-02 15:00:00,s2,80.0,10.155052553974771,57.507752627698736
2024-12-02 15:00:00,s3,90.0,8.642929598750664,58.432146479937536
2024-12-02 15:00:00,s4,70.0,6.402492777925284,56.32012463889627
2024-12-02 15:00:00,s5,60.0,13.023295084906628,55.65116475424533
2024-12-02 15:00:00,s6,50.0,8.356681688347008,54.41783408441735
2024-12-02 15:00:00,s7,40.0,9.927725486656888,53.49638627433284
2024-12-02 16:00:00,s1,100.0,8.078634323303366,59.40393171616517
2024-12-02 16:00:00,s2,80.0,9.585601806898667,57.479280090344936
2024-12-02 16:00:00,s3,90.0,11.72291599261754,58.58614579963088
2024-12-02 16:00:00,s4,70.0,9.97440441014368,56.49872022050718
2024-12-02 16:00:00,s5,60.0,10.228149325809476,55.51140746629047
2024-12-02 16:00:00,s6,50.0,9.604368077494184,54.48021840387471
2024-12-02 16:00:00,s7,40.0,13.61516824601131,53.68075841230056
2024-12-02 17:00:00,s1,100.0,12.328833801954293,59.61644169009771
2024-12-02 17:00:00,s2,80.0,14.767758075268894,57.738387903763446
2024-12-02 17:00:00,s3,90.0,9.86127822575768,58.49306391128789
2024-12-02 17:00:00,s4,70.0,8.449714993643038,56.42248574968215
2024-12-02 17:00:00,s5,60.0,10.411119729782712,55.520555986489136
2024-12-02 17:00:00,s6,50.0,10.445223219518692,54.52226116097594
2024-12-02 17:00:00,s7,40.0,12.240644127690343,53.61203220638452
2024-12-02 18:00:00,s1,100.0,10.683033340448764,59.534151667022435
2024-12-02 18:00:00,s2,80.0,11.353966220683915,57.5676983110342
2024-12-02 18:00:00,s3,90.0,7.604904459954771,58.380245222997736
2024-12-02 18:00:00,s4,70.0,12.4248799211619,56.6212439960581
2024-12-02 18:00:00,s5,60.0,8.22088783296229,55.41104439164811
2024-12-02 18:00:00,s6,50.0,7.747722990577358,54.387386149528865
2024-12-02 18:00:00,s7,40.0,11.68365920652528,53.58418296032627
2024-12-02 19:00:00,s1,100.0,13.165644453685635,59.658282222684285
2024-12-02 19:00:00,s2,80.0,10.753465569877202,57.53767327849386
2024-12-02 19:00:00,s3,90.0,11.272817498511593,58.56364087492558
2024-12-02 19:00:00,s4,70.0,11.470993671882445,56.57354968359412
2024-12-02 19:00:00,s5,60.0,10.173349878722002,55.5086674939361
2024-12-02 19:00:00,s6,50.0,8.303472502972491,54.415173625148626
2024-12-02 19:00:00,s7,40.0,13.198421263605525,53.65992106318028
2024-12-02 20:00:00,s1,100.0,10.262021869198447,59.51310109345992
2024-12-02 20:00:00,s2,80.0,9.820852138798948,57.49104260693995
2024-12-02 20:00:00,s3,90.0,10.52414751612938,58.52620737580647
2024-12-02 20:00:00,s4,70.0,10.465718078249248,56.52328590391246
2024-12-02 20:00:00,s5,60.0,10.208584983326949,55.51042924916635
2024-12-02 20:00:00,s6,50.0,9.32508478389582,54.46625423919479
2024-12-02 20:00:00,s7,40.0,9.559741515600392,53.47798707578002
2024-12-02 21:00:00,s1,100.0,7.98565226877621,59.399282613438814
2024-12-02 21:00:00,s2,80.0,9.409417376157451,57.47047086880787
2024-12-02 21:00:00,s3,90.0,10.518253642693828,58.52591268213469
2024-12-02 21:00:00,s4,70.0,10.68773845993466,56.53438692299673
2024-12-02 21:00:00,s5,60.0,7.2817235523820525,55.3640861776191
2024-12-02 21:00:00,s6,50.0,10.42281486820307,54.52114074341015
2024-12-02 21:00:00,s7,40.0,16.90978307818598,53.8454891539093
2024-12-02 22:00:00,s1,100.0,11.283713491634686,59.564185674581736
2024-12-02 22:00:00,s2,80.0,12.185197004918884,57.60925985024594
2024-12-02 22:00:00,s3,90.0,11.587107660956518,58.579355383047826
2024-12-02 22:00:00,s4,70.0,11.468605663595946,56.57343028317979
2024-12-02 22:00:00,s5,60.0,10.95837572519592,55.5479187862598
2024-12-02 22:00:00,s6,50.0,8.241138116104434,54.41205690580522
2024-12-02 22:00:00,s7,40.0,13.64198468584292,53.682099234292146
2024-12-02 23:00:00,s1,100.0,10.142430536032478,59.507121526801626
2024-12-02 23:00:00,s2,80.0,9.609500639249417,57.48047503196247
2024-12-02 23:00:00,s3,90.0,10.58920141621222,58.529460070810615
2024-12-02 23:00:00,s4,70.0,8.167288420058187,56.40836442100291
2024-12-02 23:00:00,s5,60.0,11.564938364932043,55.5782469182466
2024-12-02 23:00:00,s6,50.0,10.014234460731789,54.50071172303659
2024-12-02 23:00:00,s7,40.0,11.253506291901754,53.56267531459509
2024-12-03 00:00:00,s1,100.0,10.037533687513214,59.50187668437566
2024-12-03 00:00:00,s2,80.0,8.324467433930769,57.41622337169654
2024-12-03 00:00:00,s3,90.0,8.950770271999295,58.447538513599966
2024-12-03 00:00:00,s4,70.0,12.852786069400643,56.642639303470034
2024-12-03 00:00:00,s5,60.0,8.35860023466164,55.41793001173309
2024-12-03 00:00:00,s6,50.0,13.114053600930635,54.65570268004653
2024-12-03 00:00:00,s7,40.0,10.782783635972317,53.53913918179862
2024-12-03 01:00:00,s1,100.0,10.386634873679997,59.519331743684
2024-12-03 01:00:00,s2,80.0,13.083651585924803,57.65418257929624
2024-12-03 01:00:00,s3,90.0,9.656892422923615,58.48284462114618
2024-12-03 01:00:00,s4,70.0,11.103528677015976,56.5551764338508
2024-12-03 01:00:00,s5,60.0,9.653811913391088,55.48269059566955
2024-12-03 01:00:00,s6,50.0,9.169664911634392,54.45848324558172
2024-12-03 01:00:00,s7,40.0,5.804102291158598,53.29020511455793
2024-12-03 02:00:00,s1,100.0,11.726373587750029,59.5863186793875
2024-12-03 02:00:00,s2,80.0,11.067158292156702,57.55335791460784
2024-12-03 02:00:00,s3,90.0,14.31053691116766,58.71552684555839
2024-12-03 02:00:00,s4,70.0,15.024441161102748,56.751222058055134
2024-12-03 02:00:00,s5,60.0,14.179668867327004,55.70898344336635
2024-12-03 02:00:00,s6,50.0,10.089415261587703,54.50447076307938
2024-12-03 02:00:00,s7,40.0,12.466207169056524,53.62331035845283
2024-12-03 03:00:00,s1,100.0,8.423432068582393,59.42117160342912
2024-12-03 03:00:00,s2,80.0,11.46730025937572,57.573365012968786
2024-12-03 03:00:00,s3,90.0,12.980316498149127,58.64901582490746
2024-12-03 03:00:00,s4,70.0,9.950351953871072,56.49751759769355
2024-12-03 03:00:00,s5,60.0,13.376205604040347,55.66881028020202
2024-12-03 03:00:00,s6,50.0,11.069588062047886,54.55347940310239
2024-12-03 03:00:00,s7,40.0,13.186503605603225,53.65932518028016
2024-12-03 04:00:00,s1,100.0,10.806315667921584,59.54031578339608
2024-12-03 04:00:00,s2,80.0,12.25902526125217,57.612951263062605
2024-12-03 04:00:00,s3,90.0,12.88136958577285,58.64406847928864
2024-12-03 04:00:00,s4,70.0,11.49083196589003,56.5745415982945
2024-12-03 04:00:00,s5,60.0,10.335964769542135,55.51679823847711
2024-12-03 04:00:00,s6,50.0,8.632716870528652,54.43163584352643
2024-12-03 04:00:00,s7,40.0,11.490908361085348,53.57454541805427
2024-12-03 05:00:00,s1,100.0,11.382998014414168,59.56914990072071
2024-12-03 05:00:00,s2,80.0,13.80427525040376,57.69021376252019
2024-12-03 05:00:00,s3,90.0,9.706741872678736,58.48533709363394
2024-12-03 05:00:00,s4,70.0,11.467649331256272,56.57338246656281
2024-12-03 05:00:00,s5,60.0,9.98240120464648,55.49912006023232
2024-12-03 05:00:00,s6,50.0,12.31423728663324,54.615711864331665
2024-12-03 05:00:00,s7,40.0,13.7492836290451,53.687464181452256
2024-12-03 06:00:00,s1,100.0,11.070953500622757,59.55354767503114
2024-12-03 06:00:00,s2,80.0,9.89259334485713,57.494629667242855
2024-12-03 06:00:00,s3,90.0,7.946707651752023,58.3973353825876
2024-12-03 06:00:00,s4,70.0,13.662037746519283,56.68310188732596
2024-12-03 06:00:00,s5,60.0,9.33430556615592,55.466715278307795
2024-12-03 06:00:00,s6,50.0,9.51878117725136,54.475939058862565
2024-12-03 06:00:00,s7,40.0,9.097856101119758,53.45489280505599
2024-12-03 07:00:00,s1,100.0,8.061663643545472,59.40308318217728
2024-12-03 07:00:00,s2,80.0,11.508426575495026,57.57542132877475
